wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
22;pomorskie;2201;bytowski;2201012;gm.w Borzytuchom;Słupski;3399;1222;1179;35,9518;34,6867
18;podkarpackie;1810;łańcucki;1810022;gm.w Białobrzegi;Rzeszowski;8733;3121;3028;35,738;34,6731
18;podkarpackie;1801;bieszczadzki;1801083;gm.m-w. Ustrzyki Dolne;Krośnieński;17074;6197;5919;36,295;34,6667
14;mazowieckie;1415;ostrołęcki;1415012;gm.w Baranowo;Ostrołęcki;6460;2397;2239;37,1053;34,6594
18;podkarpackie;1816;rzeszowski;1816063;gm.m-w. Głogów Małopolski;Rzeszowski;19945;7177;6912;35,984;34,6553
20;podlaskie;2013;wysokomazowiecki;2013072;gm.w Nowe Piekuty;Łomżyński;3816;1374;1322;36,0063;34,6436
18;podkarpackie;1821;leski;1821033;gm.m-w. Lesko;Krośnieński;11262;4082;3900;36,2458;34,6297
6;lubelskie;605;janowski;605072;gm.w Potok Wielki;Tarnobrzeski;4561;1657;1579;36,3298;34,6196
28;warmińsko-mazurskie;2810;mrągowski;2810042;gm.w Piecki;Olsztyński;7555;2727;2615;36,0953;34,6128
28;warmińsko-mazurskie;2817;szczycieński;2817083;gm.m-w. Wielbark;Olsztyński;6456;2403;2233;37,2212;34,588
20;podlaskie;2007;łomżyński;2007022;gm.w Łomża;Łomżyński;11254;4030;3887;35,8095;34,5388
14;mazowieckie;1425;radomski;1425022;gm.w Gózd;Radomski;9070;3306;3131;36,4498;34,5204
18;podkarpackie;1821;leski;1821052;gm.w Solina;Krośnieński;5310;1903;1833;35,838;34,5198
20;podlaskie;2014;zambrowski;2014052;gm.w Zambrów;Łomżyński;8784;3185;3032;36,2591;34,5173
12;małopolskie;1216;tarnowski;1216103;gm.m-w. Tuchów;Tarnowski;17809;6388;6141;35,8695;34,4826
20;podlaskie;2007;łomżyński;2007082;gm.w Wizna;Łomżyński;3946;1425;1359;36,1125;34,4399
18;podkarpackie;1807;krośnieński;1807043;gm.m-w. Jedlicze;Krośnieński;15335;5462;5277;35,6179;34,4115
14;mazowieckie;1425;radomski;1425092;gm.w Przytyk;Radomski;7290;2718;2508;37,284;34,4033
18;podkarpackie;1807;krośnieński;1807062;gm.w Krościenko Wyżne;Krośnieński;5601;1994;1926;35,6008;34,3867
6;lubelskie;615;radzyński;615032;gm.w Czemierniki;Bialskopodlaski;4265;1509;1466;35,381;34,3728
14;mazowieckie;1410;łosicki;1410042;gm.w Platerów;Bialskopodlaski;4825;1722;1658;35,6891;34,3627
6;lubelskie;603;chełmski;603042;gm.w Dorohusk;Chełmski;6321;2245;2171;35,5165;34,3458
20;podlaskie;2005;hajnowski;2005052;gm.w Dubicze Cerkiewne;Białostocki;1433;518;492;36,1479;34,3336
18;podkarpackie;1818;stalowowolski;1818042;gm.w Radomyśl nad Sanem;Tarnobrzeski;7331;2601;2516;35,4795;34,32
18;podkarpackie;1814;przeworski;1814032;gm.w Gać;Przemyski;4576;1641;1570;35,861;34,3094
18;podkarpackie;1809;lubaczowski;1809072;gm.w Stary Dzików;Przemyski;4120;1483;1413;35,9951;34,2961
24;śląskie;2403;cieszyński;2403092;gm.w Istebna;Bielski;12184;4334;4177;35,5712;34,2827
20;podlaskie;2005;hajnowski;2005092;gm.w Narewka;Białostocki;3530;1275;1210;36,119;34,2776
18;podkarpackie;1814;przeworski;1814073;gm.m-w. Sieniawa;Przemyski;7022;2501;2402;35,6166;34,2068
12;małopolskie;1207;limanowski;1207092;gm.w Mszana Dolna;Nowosądecki;17618;6216;6013;35,2821;34,1299
20;podlaskie;2014;zambrowski;2014042;gm.w Szumowo;Łomżyński;4759;1722;1623;36,1841;34,1038
18;podkarpackie;1811;mielecki;1811042;gm.w Gawłuszowice;Rzeszowski;2722;975;928;35,8193;34,0926
18;podkarpackie;1811;mielecki;1811073;gm.m-w. Przecław;Rzeszowski;12014;4273;4094;35,5668;34,0769
28;warmińsko-mazurskie;2805;ełcki;2805052;gm.w Stare Juchy;Suwalski;3697;1296;1259;35,0555;34,0546
18;podkarpackie;1816;rzeszowski;1816042;gm.w Chmielnik;Rzeszowski;6968;2440;2371;35,0172;34,027
14;mazowieckie;1416;ostrowski;1416072;gm.w Ostrów Mazowiecka;Ostrołęcki;12880;4630;4381;35,9472;34,014
20;podlaskie;2004;grajewski;2004011;Grajewo;Łomżyński;21709;7720;7383;35,5613;34,0089
22;pomorskie;2207;kwidzyński;2207062;gm.w Sadlinki;Elbląski;6002;2147;2039;35,7714;33,972
6;lubelskie;620;zamojski;620082;gm.w Radecznica;Zamojski;5532;1966;1879;35,5387;33,966
20;podlaskie;2013;wysokomazowiecki;2013102;gm.w Wysokie Mazowieckie;Łomżyński;5465;1931;1856;35,3339;33,9616
12;małopolskie;1202;brzeski;1202042;gm.w Dębno;Tarnowski;14751;5197;5004;35,2315;33,9231
18;podkarpackie;1803;dębicki;1803042;gm.w Dębica;Tarnowski;25880;9101;8776;35,1662;33,9104
20;podlaskie;2003;bielski;2003052;gm.w Brańsk;Białostocki;5566;1979;1885;35,5552;33,8663
14;mazowieckie;1426;siedlecki;1426122;gm.w Wodynie;Siedlecki;4382;1573;1484;35,8969;33,8658
6;lubelskie;611;łukowski;611082;gm.w Stoczek Łukowski;Siedlecki;7744;2725;2615;35,1885;33,7681
6;lubelskie;608;lubartowski;608053;gm.m-w. Kamionka;Lubelski;6491;2280;2188;35,1256;33,7082
18;podkarpackie;1813;przemyski;1813042;gm.w Krasiczyn;Przemyski;5172;1815;1742;35,0928;33,6814
20;podlaskie;2005;hajnowski;2005073;gm.m-w. Kleszczele;Białostocki;2408;840;811;34,8837;33,6794
18;podkarpackie;1817;sanocki;1817042;gm.w Komańcza;Krośnieński;4466;1546;1504;34,6171;33,6767
12;małopolskie;1205;gorlicki;1205062;gm.w Łużna;Nowosądecki;8517;2975;2868;34,9301;33,6738
6;lubelskie;607;kraśnicki;607102;gm.w Zakrzówek;Lubelski;6404;2244;2154;35,0406;33,6352
18;podkarpackie;1813;przemyski;1813052;gm.w Krzywcza;Przemyski;4801;1659;1613;34,5553;33,5972
12;małopolskie;1210;nowosądecki;1210102;gm.w Łososina Dolna;Nowosądecki;11165;3857;3749;34,5455;33,5781
20;podlaskie;2012;suwalski;2012082;gm.w Szypliszki;Suwalski;3884;1342;1303;34,552;33,5479
14;mazowieckie;1426;siedlecki;1426032;gm.w Kotuń;Siedlecki;8490;2996;2848;35,2886;33,5453
18;podkarpackie;1812;niżański;1812053;gm.m-w. Nisko;Tarnobrzeski;22186;7770;7442;35,0221;33,5437
20;podlaskie;2010;siemiatycki;2010082;gm.w Perlejewo;Łomżyński;2726;958;914;35,1431;33,529
24;śląskie;2407;lubliniecki;2407032;gm.w Ciasna;Częstochowski;7388;2556;2475;34,5966;33,5003
18;podkarpackie;1816;rzeszowski;1816023;gm.m-w. Błażowa;Rzeszowski;10835;3751;3628;34,6193;33,4841
20;podlaskie;2002;białostocki;2002082;gm.w Poświętne;Białostocki;3340;1162;1118;34,7904;33,4731
18;podkarpackie;1810;łańcucki;1810032;gm.w Czarna;Rzeszowski;11902;4127;3983;34,6748;33,465
12;małopolskie;1216;tarnowski;1216122;gm.w Wietrzychowice;Tarnowski;3924;1364;1313;34,7604;33,4608
20;podlaskie;2010;siemiatycki;2010042;gm.w Grodzisk;Białostocki;4134;1437;1382;34,7605;33,4301
18;podkarpackie;1809;lubaczowski;1809042;gm.w Lubaczów;Przemyski;9168;3216;3064;35,0785;33,4206
20;podlaskie;2014;zambrowski;2014022;gm.w Kołaki Kościelne;Łomżyński;2300;795;768;34,5652;33,3913
12;małopolskie;1204;dąbrowski;1204032;gm.w Gręboszów;Tarnowski;3316;1135;1106;34,228;33,3534
6;lubelskie;615;radzyński;615052;gm.w Komarówka Podlaska;Bialskopodlaski;4133;1429;1377;34,5754;33,3172
14;mazowieckie;1426;siedlecki;1426082;gm.w Siedlce;Siedlecki;18671;6466;6220;34,6312;33,3137
16;opolskie;1610;prudnicki;1610013;gm.m-w. Biała;Opolski;10544;3643;3508;34,5505;33,2701
12;małopolskie;1216;tarnowski;1216032;gm.w Lisia Góra;Tarnowski;15432;5328;5134;34,5257;33,2685
12;małopolskie;1216;tarnowski;1216063;gm.m-w. Ryglice;Tarnowski;11623;4001;3866;34,4231;33,2616
20;podlaskie;2007;łomżyński;2007043;gm.m-w. Nowogród;Łomżyński;3995;1394;1328;34,8936;33,2416
18;podkarpackie;1821;leski;1821012;gm.w Baligród;Krośnieński;3150;1087;1047;34,5079;33,2381
12;małopolskie;1205;gorlicki;1205023;gm.m-w. Biecz;Krośnieński;16742;5784;5561;34,5478;33,2159
6;lubelskie;603;chełmski;603102;gm.w Sawin;Chełmski;5417;1884;1798;34,7794;33,1918
12;małopolskie;1216;tarnowski;1216072;gm.w Rzepiennik Strzyżewski;Tarnowski;6750;2308;2237;34,1926;33,1407
12;małopolskie;1207;limanowski;1207072;gm.w Limanowa;Nowosądecki;25797;8813;8549;34,1629;33,1395
18;podkarpackie;1817;sanocki;1817082;gm.w Zarszyn;Krośnieński;9240;3156;3060;34,1558;33,1169
16;opolskie;1608;oleski;1608013;gm.m-w. Dobrodzień;Częstochowski;9737;3342;3219;34,3227;33,0595
18;podkarpackie;1812;niżański;1812012;gm.w Harasiuki;Tarnobrzeski;6049;2096;1999;34,6504;33,0468
18;podkarpackie;1817;sanocki;1817073;gm.m-w. Zagórz;Krośnieński;13072;4453;4316;34,0652;33,0171
6;lubelskie;602;biłgorajski;602102;gm.w Obsza;Zamojski;4214;1421;1391;33,7209;33,009
20;podlaskie;2004;grajewski;2004043;gm.m-w. Rajgród;Łomżyński;5115;1772;1688;34,6432;33,001
14;mazowieckie;1430;szydłowiecki;1430032;gm.w Mirów;Radomski;3859;1323;1273;34,2835;32,9878
24;śląskie;2407;lubliniecki;2407072;gm.w Pawonków;Częstochowski;6615;2267;2181;34,2706;32,9705
12;małopolskie;1204;dąbrowski;1204023;gm.m-w. Dąbrowa Tarnowska;Tarnowski;21187;7283;6978;34,3749;32,9353
6;lubelskie;610;łęczyński;610052;gm.w Puchaczów;Lubelski;5704;1948;1878;34,1515;32,9243
14;mazowieckie;1422;przasnyski;1422042;gm.w Jednorożec;Ostrołęcki;7023;2456;2312;34,9708;32,9204
20;podlaskie;2004;grajewski;2004053;gm.m-w. Szczuczyn;Łomżyński;5994;2074;1973;34,6013;32,9162
6;lubelskie;605;janowski;605022;gm.w Chrzanów;Tarnobrzeski;2887;994;950;34,4302;32,9061
18;podkarpackie;1813;przemyski;1813012;gm.w Bircza;Przemyski;6470;2250;2129;34,7759;32,9057
18;podkarpackie;1820;tarnobrzeski;1820032;gm.w Grębów;Tarnobrzeski;10010;3469;3292;34,6553;32,8871
6;lubelskie;610;łęczyński;610012;gm.w Cyców;Chełmski;7879;2716;2587;34,4714;32,8341
16;opolskie;1605;krapkowicki;1605042;gm.w Walce;Opolski;5374;1819;1763;33,8482;32,8061
18;podkarpackie;1814;przeworski;1814062;gm.w Przeworsk;Przemyski;14851;5026;4870;33,8428;32,7924
6;lubelskie;611;łukowski;611072;gm.w Stanin;Siedlecki;9686;3297;3175;34,0388;32,7793
18;podkarpackie;1807;krośnieński;1807023;gm.m-w. Dukla;Krośnieński;14476;4889;4745;33,7731;32,7784
6;lubelskie;607;kraśnicki;607052;gm.w Kraśnik;Lubelski;7252;2453;2376;33,8252;32,7634
20;podlaskie;2005;hajnowski;2005042;gm.w Czyże;Białostocki;1927;657;631;34,0944;32,7452
30;wielkopolskie;3007;kaliski;3007022;gm.w Brzeziny;Kaliski;5792;1950;1895;33,6671;32,7175
18;podkarpackie;1808;leżajski;1808022;gm.w Grodzisko Dolne;Rzeszowski;7966;2729;2606;34,2581;32,714
12;małopolskie;1205;gorlicki;1205072;gm.w Moszczenica;Nowosądecki;5026;1703;1644;33,8838;32,7099
18;podkarpackie;1808;leżajski;1808032;gm.w Kuryłówka;Rzeszowski;5700;1931;1863;33,8772;32,6842
14;mazowieckie;1436;zwoleński;1436032;gm.w Przyłęk;Radomski;6082;2123;1986;34,9063;32,6537
18;podkarpackie;1805;jasielski;1805112;gm.w Tarnowiec;Krośnieński;9151;3071;2988;33,5592;32,6522
18;podkarpackie;1810;łańcucki;1810052;gm.w Markowa;Rzeszowski;6480;2216;2115;34,1975;32,6389
20;podlaskie;2010;siemiatycki;2010032;gm.w Dziadkowice;Białostocki;2688;904;877;33,631;32,6265
14;mazowieckie;1426;siedlecki;1426012;gm.w Domanice;Siedlecki;2620;905;853;34,542;32,5573
12;małopolskie;1207;limanowski;1207052;gm.w Kamienica;Nowosądecki;7883;2656;2563;33,6928;32,513
12;małopolskie;1211;nowotarski;1211102;gm.w Ochotnica Dolna;Nowosądecki;8503;2885;2763;33,9292;32,4944
18;podkarpackie;1805;jasielski;1805053;gm.m-w. Kołaczyce;Krośnieński;8920;2986;2898;33,4753;32,4888
28;warmińsko-mazurskie;2805;ełcki;2805022;gm.w Ełk;Suwalski;11910;4040;3865;33,9211;32,4517
18;podkarpackie;1803;dębicki;1803072;gm.w Żyraków;Tarnowski;14277;4841;4631;33,9077;32,4368
6;lubelskie;608;lubartowski;608132;gm.w Uścimów;Lubelski;3120;1063;1012;34,0705;32,4359
18;podkarpackie;1807;krośnieński;1807102;gm.w Jaśliska;Krośnieński;2170;719;703;33,1336;32,3963
6;lubelskie;613;parczewski;613032;gm.w Milanów;Bialskopodlaski;3723;1243;1204;33,3871;32,3395
6;lubelskie;613;parczewski;613062;gm.w Siemień;Bialskopodlaski;4451;1485;1439;33,3633;32,3298
6;lubelskie;608;lubartowski;608103;gm.m-w. Ostrów Lubelski;Lubelski;5226;1800;1688;34,4432;32,3
20;podlaskie;2010;siemiatycki;2010072;gm.w Nurzec-Stacja;Białostocki;3688;1259;1190;34,1377;32,2668
14;mazowieckie;1415;ostrołęcki;1415083;gm.m-w. Myszyniec;Ostrołęcki;10396;3521;3351;33,8688;32,2336
12;małopolskie;1202;brzeski;1202052;gm.w Gnojnik;Tarnowski;8020;2668;2583;33,2668;32,207
18;podkarpackie;1819;strzyżowski;1819043;gm.m-w. Strzyżów;Rzeszowski;20521;6848;6607;33,3707;32,1963
18;podkarpackie;1804;jarosławski;1804052;gm.w Laszki;Przemyski;6903;2330;2221;33,7534;32,1744
12;małopolskie;1216;tarnowski;1216143;gm.m-w. Zakliczyn;Tarnowski;12536;4225;4030;33,7029;32,1474
20;podlaskie;2006;kolneński;2006022;gm.w Grabowo;Łomżyński;3372;1146;1084;33,9858;32,1471
12;małopolskie;1205;gorlicki;1205102;gm.w Uście Gorlickie;Nowosądecki;6880;2275;2210;33,0669;32,1221
20;podlaskie;2008;moniecki;2008063;gm.m-w. Mońki;Białostocki;14795;4941;4748;33,3964;32,0919
12;małopolskie;1210;nowosądecki;1210142;gm.w Podegrodzie;Nowosądecki;13391;4476;4294;33,4254;32,0663
6;lubelskie;615;radzyński;615042;gm.w Kąkolewnica;Bialskopodlaski;7967;2653;2553;33,2999;32,0447
20;podlaskie;2003;bielski;2003032;gm.w Bielsk Podlaski;Białostocki;6501;2191;2083;33,7025;32,0412
18;podkarpackie;1804;jarosławski;1804112;gm.w Wiązownica;Przemyski;11743;3916;3761;33,3475;32,0276
20;podlaskie;2013;wysokomazowiecki;2013082;gm.w Sokoły;Łomżyński;5679;1890;1817;33,2805;31,9951
20;podlaskie;2005;hajnowski;2005062;gm.w Hajnówka;Białostocki;3817;1262;1221;33,0626;31,9885
20;podlaskie;2006;kolneński;2006042;gm.w Mały Płock;Łomżyński;4692;1558;1500;33,2055;31,9693
6;lubelskie;608;lubartowski;608112;gm.w Ostrówek;Lubelski;3794;1287;1210;33,922;31,8925
6;lubelskie;603;chełmski;603082;gm.w Rejowiec Fabryczny;Chełmski;4210;1429;1342;33,943;31,8765
18;podkarpackie;1818;stalowowolski;1818062;gm.w Zaleszany;Tarnobrzeski;11024;3663;3509;33,2275;31,8306
28;warmińsko-mazurskie;2817;szczycieński;2817052;gm.w Rozogi;Ostrołęcki;5497;1826;1748;33,2181;31,7992
18;podkarpackie;1811;mielecki;1811032;gm.w Czermin;Rzeszowski;7073;2351;2249;33,2391;31,797
18;podkarpackie;1811;mielecki;1811083;gm.m-w. Radomyśl Wielki;Tarnowski;14272;4787;4538;33,5412;31,7965
18;podkarpackie;1807;krośnieński;1807092;gm.w Wojaszówka;Krośnieński;9360;3058;2976;32,6709;31,7949
18;podkarpackie;1802;brzozowski;1802042;gm.w Haczów;Krośnieński;9114;2972;2894;32,6092;31,7533
6;lubelskie;601;bialski;601042;gm.w Drelów;Bialskopodlaski;5271;1736;1673;32,9349;31,7397
18;podkarpackie;1807;krośnieński;1807033;gm.m-w. Iwonicz-Zdrój;Krośnieński;10787;3534;3419;32,7617;31,6956
18;podkarpackie;1811;mielecki;1811102;gm.w Wadowice Górne;Tarnowski;7738;2578;2449;33,3161;31,649
18;podkarpackie;1807;krośnieński;1807012;gm.w Chorkówka;Krośnieński;13451;4401;4256;32,7188;31,6408
20;podlaskie;2012;suwalski;2012012;gm.w Bakałarzewo;Suwalski;3091;1030;978;33,3225;31,6402
20;podlaskie;2001;augustowski;2001032;gm.w Bargłów Kościelny;Suwalski;5455;1791;1723;32,8323;31,5857
20;podlaskie;2003;bielski;2003062;gm.w Orla;Białostocki;2638;863;833;32,7142;31,577
6;lubelskie;615;radzyński;615022;gm.w Borki;Lubelski;5961;1933;1882;32,4274;31,5719
18;podkarpackie;1815;ropczycko-sędziszowski;1815043;gm.m-w. Sędziszów Małopolski;Rzeszowski;23865;7763;7534;32,5288;31,5692
20;podlaskie;2002;białostocki;2002123;gm.m-w. Tykocin;Białostocki;6167;2002;1939;32,4631;31,4415
20;podlaskie;2008;moniecki;2008032;gm.w Jaświły;Białostocki;4801;1557;1509;32,4307;31,431
18;podkarpackie;1803;dębicki;1803052;gm.w Jodłowa;Tarnowski;5310;1746;1666;32,8814;31,3748
18;podkarpackie;1803;dębicki;1803032;gm.w Czarna;Tarnowski;13158;4309;4126;32,7481;31,3573
18;podkarpackie;1807;krośnieński;1807052;gm.w Korczyna;Krośnieński;11143;3624;3494;32,5227;31,356
18;podkarpackie;1813;przemyski;1813092;gm.w Stubno;Przemyski;3863;1317;1211;34,0927;31,3487
18;podkarpackie;1811;mielecki;1811092;gm.w Tuszów Narodowy;Rzeszowski;8254;2711;2584;32,8447;31,306
6;lubelskie;611;łukowski;611092;gm.w Trzebieszów;Siedlecki;7320;2401;2291;32,8005;31,2978
18;podkarpackie;1804;jarosławski;1804102;gm.w Roźwienica;Przemyski;6252;2034;1951;32,5336;31,206
22;pomorskie;2205;kartuski;2205042;gm.w Sierakowice;Gdański;20361;6629;6346;32,5573;31,1674
12;małopolskie;1205;gorlicki;1205052;gm.w Lipinki;Krośnieński;6800;2185;2117;32,1324;31,1324
14;mazowieckie;1426;siedlecki;1426092;gm.w Skórzec;Siedlecki;7914;2605;2458;32,9164;31,0589
18;podkarpackie;1819;strzyżowski;1819052;gm.w Wiśniowa;Rzeszowski;7988;2541;2472;31,8102;30,9464
6;lubelskie;602;biłgorajski;602032;gm.w Biłgoraj;Zamojski;13381;4285;4139;32,023;30,9319
6;lubelskie;605;janowski;605032;gm.w Dzwola;Tarnobrzeski;6161;1973;1905;32,024;30,9203
20;podlaskie;2008;moniecki;2008072;gm.w Trzcianne;Łomżyński;4193;1328;1294;31,6718;30,861
6;lubelskie;611;łukowski;611042;gm.w Krzywda;Siedlecki;10412;3363;3213;32,2993;30,8586
18;podkarpackie;1805;jasielski;1805032;gm.w Dębowiec;Krośnieński;8844;2817;2724;31,8521;30,8005
18;podkarpackie;1817;sanocki;1817052;gm.w Sanok;Krośnieński;18113;5780;5577;31,9108;30,79
20;podlaskie;2007;łomżyński;2007092;gm.w Zbójna;Łomżyński;4169;1337;1279;32,07;30,6788
20;podlaskie;2010;siemiatycki;2010062;gm.w Milejczyce;Białostocki;1702;540;522;31,7274;30,6698
6;lubelskie;608;lubartowski;608032;gm.w Firlej;Lubelski;5840;1916;1788;32,8082;30,6164
6;lubelskie;615;radzyński;615072;gm.w Ulan-Majorat;Bialskopodlaski;5962;1879;1824;31,5163;30,5938
20;podlaskie;2007;łomżyński;2007013;gm.m-w. Jedwabne;Łomżyński;5234;1677;1601;32,0405;30,5885
6;lubelskie;602;biłgorajski;602063;gm.m-w. Goraj;Zamojski;4041;1266;1235;31,3289;30,5617
18;podkarpackie;1817;sanocki;1817022;gm.w Besko;Krośnieński;4489;1418;1371;31,5883;30,5413
12;małopolskie;1210;nowosądecki;1210133;gm.m-w. Piwniczna-Zdrój;Nowosądecki;10520;3312;3210;31,4829;30,5133
16;opolskie;1608;oleski;1608072;gm.w Zębowice;Opolski;3609;1136;1098;31,4769;30,4239
18;podkarpackie;1804;jarosławski;1804092;gm.w Rokietnica;Przemyski;4313;1377;1312;31,9267;30,4197
20;podlaskie;2008;moniecki;2008052;gm.w Krypno;Białostocki;3960;1316;1204;33,2323;30,404
20;podlaskie;2012;suwalski;2012042;gm.w Przerośl;Suwalski;2907;921;882;31,6821;30,3406
18;podkarpackie;1815;ropczycko-sędziszowski;1815022;gm.w Ostrów;Rzeszowski;7346;2271;2223;30,9148;30,2614
18;podkarpackie;1821;leski;1821042;gm.w Olszanica;Krośnieński;4882;1536;1477;31,4625;30,254
6;lubelskie;608;lubartowski;608092;gm.w Niedźwiada;Lubelski;6139;1940;1857;31,6012;30,2492
20;podlaskie;2007;łomżyński;2007072;gm.w Śniadowo;Łomżyński;5280;1694;1595;32,0833;30,2083
18;podkarpackie;1808;leżajski;1808053;gm.m-w. Nowa Sarzyna;Rzeszowski;21489;6677;6490;31,0717;30,2015
18;podkarpackie;1814;przeworski;1814092;gm.w Zarzecze;Przemyski;7211;2299;2175;31,8818;30,1623
6;lubelskie;602;biłgorajski;602082;gm.w Księżpol;Zamojski;6893;2135;2079;30,9735;30,161
12;małopolskie;1211;nowotarski;1211092;gm.w Nowy Targ;Nowosądecki;24131;7494;7274;31,0555;30,1438
14;mazowieckie;1415;ostrołęcki;1415022;gm.w Czarnia;Ostrołęcki;2472;809;745;32,7265;30,1375
6;lubelskie;602;biłgorajski;602022;gm.w Aleksandrów;Zamojski;3269;1015;985;31,0493;30,1315
18;podkarpackie;1801;bieszczadzki;1801032;gm.w Czarna;Krośnieński;2378;736;716;30,9504;30,1093
12;małopolskie;1210;nowosądecki;1210082;gm.w Łabowa;Nowosądecki;6115;1943;1839;31,7743;30,0736
20;podlaskie;2001;augustowski;2001022;gm.w Augustów;Suwalski;6742;2101;2026;31,1629;30,0504
12;małopolskie;1210;nowosądecki;1210122;gm.w Nawojowa;Nowosądecki;8788;2737;2639;31,1447;30,0296
20;podlaskie;2007;łomżyński;2007052;gm.w Piątnica;Łomżyński;10666;3349;3202;31,3988;30,0206
14;mazowieckie;1415;ostrołęcki;1415062;gm.w Lelis;Ostrołęcki;9780;3052;2936;31,2065;30,0204
12;małopolskie;1204;dąbrowski;1204012;gm.w Bolesław;Tarnowski;2586;800;774;30,9358;29,9304
18;podkarpackie;1809;lubaczowski;1809082;gm.w Wielkie Oczy;Przemyski;3777;1201;1129;31,7977;29,8914
6;lubelskie;615;radzyński;615062;gm.w Radzyń Podlaski;Bialskopodlaski;8081;2498;2415;30,912;29,8849
12;małopolskie;1211;nowotarski;1211112;gm.w Raba Wyżna;Nowosądecki;14789;4577;4414;30,9487;29,8465
12;małopolskie;1217;tatrzański;1217042;gm.w Kościelisko;Nowosądecki;8867;2744;2642;30,9462;29,7959
12;małopolskie;1207;limanowski;1207082;gm.w Łukowica;Nowosądecki;10133;3133;3019;30,9188;29,7937
18;podkarpackie;1812;niżański;1812063;gm.m-w. Rudnik nad Sanem;Tarnobrzeski;10076;3135;3001;31,1135;29,7836
6;lubelskie;608;lubartowski;608072;gm.w Lubartów;Lubelski;11868;3688;3533;31,0752;29,7691
18;podkarpackie;1819;strzyżowski;1819032;gm.w Niebylec;Rzeszowski;10537;3270;3136;31,0335;29,7618
20;podlaskie;2013;wysokomazowiecki;2013062;gm.w Kulesze Kościelne;Łomżyński;3057;945;907;30,9127;29,6696
18;podkarpackie;1806;kolbuszowski;1806023;gm.m-w. Kolbuszowa;Rzeszowski;24638;7538;7300;30,595;29,629
12;małopolskie;1204;dąbrowski;1204052;gm.w Olesno;Tarnowski;7928;2421;2348;30,5373;29,6165
18;podkarpackie;1812;niżański;1812073;gm.m-w. Ulanów;Tarnobrzeski;8214;2532;2428;30,8254;29,5593
14;mazowieckie;1415;ostrołęcki;1415052;gm.w Kadzidło;Ostrołęcki;11307;3464;3335;30,6359;29,495
12;małopolskie;1216;tarnowski;1216022;gm.w Gromnik;Tarnowski;8952;2746;2639;30,6747;29,4794
18;podkarpackie;1816;rzeszowski;1816072;gm.w Hyżne;Rzeszowski;7036;2157;2074;30,6566;29,477
6;lubelskie;608;lubartowski;608063;gm.m-w. Kock;Lubelski;6311;1977;1857;31,3263;29,4248
16;opolskie;1604;kluczborski;1604032;gm.w Lasowice Wielkie;Opolski;6803;2087;2001;30,6776;29,4135
12;małopolskie;1207;limanowski;1207112;gm.w Słopnice;Nowosądecki;6815;2065;1998;30,3008;29,3177
6;lubelskie;601;bialski;601102;gm.w Międzyrzec Podlaski;Bialskopodlaski;10426;3161;3050;30,3184;29,2538
18;podkarpackie;1804;jarosławski;1804082;gm.w Radymno;Przemyski;11394;3476;3330;30,5073;29,2259
20;podlaskie;2004;grajewski;2004062;gm.w Wąsosz;Łomżyński;3556;1105;1039;31,0742;29,2182
6;lubelskie;605;janowski;605042;gm.w Godziszów;Tarnobrzeski;5749;1801;1679;31,3272;29,2051
14;mazowieckie;1416;ostrowski;1416082;gm.w Stary Lubotyń;Ostrołęcki;3699;1169;1080;31,6031;29,1971
12;małopolskie;1211;nowotarski;1211132;gm.w Spytkowice;Nowosądecki;4626;1413;1350;30,5447;29,1829
18;podkarpackie;1812;niżański;1812042;gm.w Krzeszów;Tarnobrzeski;4228;1276;1233;30,1798;29,1627
20;podlaskie;2007;łomżyński;2007032;gm.w Miastkowo;Łomżyński;4216;1301;1228;30,8586;29,1271
18;podkarpackie;1803;dębicki;1803063;gm.m-w. Pilzno;Tarnowski;18233;5536;5288;30,3625;29,0024
12;małopolskie;1207;limanowski;1207062;gm.w Laskowa;Nowosądecki;8195;2483;2375;30,299;28,9811
18;podkarpackie;1815;ropczycko-sędziszowski;1815012;gm.w Iwierzyce;Rzeszowski;7735;2332;2239;30,1487;28,9463
